date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday,RainTomorrow
27-05-2023,virudhu27gar,4.1,17,0,13,20,67,38,1028.9,1026.1,0,0
28-05-2023,virudhu27gar,6.1,18.3,0,17,17,73,45,1029.3,1024.6,0,0
29-05-2023,virudhu27gar,7.8,18.9,0,20,17,73,45,1024.4,27,0,0
30-05-2023,virudhu27gar,8.9,21.5,0,19,19,54,37,1018.5,1015.5,0,0
31-05-2023,virudhu27gar,11.3,14,3,19,15,92,88,1015.3,1013.3,1,1
01-06-2023,virudhu27gar,7.5,14.7,1.6,7,13,95,66,1014.7,1013.5,1,1
02-06-2023,virudhu27gar,6.7,14.4,1.2,17,13,96,64,1019.3,1019.1,1,1
03-06-2023,virudhu27gar,3.9,13.8,0,6,15,89,62,1026.2,1025.7,0,0
04-06-2023,virudhu27gar,6.3,16.4,0,13,13,82,50,1029.5,1028.1,0,0
05-06-2023,virudhu27gar,5.5,17.7,0.2,9,11,84,43,1030.7,1027.5,0,0
06-06-2023,virudhu27gar,6.6,20,0,15,17,83,43,1026,1021.8,0,0
07-06-2023,virudhu27gar,8.4,20.8,0,9,19,77,32,1019.6,1016.6,0,0
08-06-2023,virudhu27gar,6.6,19.8,0,7,13,61,40,1021.1,1019.2,0,0
09-06-2023,virudhu27gar,4.7,17.9,1,4,9,90,47,1023.1,1019.5,0,0
10-06-2023,virudhu27gar,9.8,16.2,0,17,24,68,43,1014.9,1010.5,0,0
11-06-2023,virudhu27gar,4.7,16,0,24,28,65,43,27,1014.9,0,0
12-06-2023,virudhu27gar,7.4,16.6,0,17,15,82,43,1022,1021,0,0
13-06-2023,virudhu27gar,4.1,17.5,0,7,11,68,43,1026.4,1023.7,0,0
14-06-2023,virudhu27gar,5.3,19.1,0,17,24,64,20,1021.6,1013.2,0,0
15-06-2023,virudhu27gar,6.7,15.8,0,15,28,46,34,1008.4,1006,0,0
16-06-2023,virudhu27gar,4.6,14.1,0.4,20,22,75,39,1013.8,1012.9,0,0
17-06-2023,virudhu27gar,4.5,12.9,0,13,20,88,42,1023.3,1023.5,0,0
18-06-2023,virudhu27gar,4.3,15.1,0,9,17,68,55,1029.7,1028.3,0,0
19-06-2023,virudhu27gar,3.9,15.7,0,6,11,67,46,1030.9,1027.4,0,0
20-06-2023,virudhu27gar,1.1,21.3,0,27,11,90,31,27,1022.9,0,0
21-06-2023,virudhu27gar,5.2,19.9,0,11,20,50,23,1022.7,1018.4,0,0
22-06-2023,virudhu27gar,4.6,15.2,0,15,19,67,39,1021.2,1019.4,0,0
23-06-2023,virudhu27gar,3.7,12.9,0,9,19,61,39,1020.2,1017.8,0,0
24-06-2023,virudhu27gar,2.4,16.2,0,4,11,76,41,1020.2,1016.6,0,0
25-06-2023,virudhu27gar,4.1,17.6,0,19,19,61,28,1016.9,1011.4,0,0
26-06-2023,virudhu27gar,4.8,16.8,0,20,30,25,18,1005.5,1004,0,0
27-06-2023,virudhu27gar,5.4,13.3,0,20,17,63,46,1014.3,1015.6,0,0
28-06-2023,virudhu27gar,2.1,16.2,0,2,13,70,34,1023.3,1021,0,0
29-06-2023,virudhu27gar,3.4,16.7,0,9,17,49,41,1024.4,1022.5,0,0
30-06-2023,virudhu27gar,0.6,14.3,0,9,15,77,29,1029.6,1028.2,0,0
01-07-2023,virudhu27gar,2.1,13.6,0,19,17,60,41,1029.5,1025.6,0,0
02-07-2023,virudhu27gar,6.8,17.7,0,20,17,54,39,1020.2,1016.2,0,0
03-07-2023,virudhu27gar,7.6,15,0.8,17,15,81,53,1017.1,1016.7,0,0
04-07-2023,virudhu27gar,4.7,16.1,0,17,22,60,37,1018.6,1016.3,0,0
05-07-2023,virudhu27gar,4.3,13.5,0.2,26,26,76,38,1023.9,1023.1,0,0
06-07-2023,virudhu27gar,-0.1,14.4,0,11,13,79,36,1027.8,1025.3,0,0
07-07-2023,virudhu27gar,1.4,15.2,0,9,11,76,30,1027.8,1024.4,0,0
08-07-2023,virudhu27gar,4.9,18.6,0,13,6,70,40,1024.3,1020.7,0,0
09-07-2023,virudhu27gar,6.7,18.6,0,6,11,72,39,1024,1021.3,0,0
10-07-2023,virudhu27gar,6.3,18.5,0,15,13,67,39,1023.3,1018.8,0,0
11-07-2023,virudhu27gar,9.6,22.5,0,15,20,62,19,1018.3,1014.1,0,0
12-07-2023,virudhu27gar,8.9,22.2,0.2,6,27,62,27,1021.6,27,0,0
13-07-2023,virudhu27gar,27,27,0,27,27,27,27,27,27,0,0
14-07-2023,virudhu27gar,27,18.9,0,27,27,27,27,27,27,0,0
15-07-2023,virudhu27gar,5.2,20.6,0,11,13,45,21,1023.9,1020.2,0,0
16-07-2023,virudhu27gar,6.7,22.9,0,11,17,27,14,1022.4,1019.1,0,0
17-07-2023,virudhu27gar,8.1,23.1,0,6,19,37,21,1023.1,1019,0,0
18-07-2023,virudhu27gar,8.6,23.9,0,13,28,31,10,1017.4,1011.6,0,0
19-07-2023,virudhu27gar,8.5,14.7,0,24,33,50,25,1015.4,1016.4,0,0
20-07-2023,virudhu27gar,27,13.7,0,27,27,27,27,27,27,0,0
21-07-2023,virudhu27gar,-0.8,16.4,0,9,13,63,18,27,1028.3,0,0
22-07-2023,virudhu27gar,4.6,19.3,0,13,11,64,42,1031.2,1028.2,0,0
23-07-2023,virudhu27gar,7.4,20.1,0,11,9,67,34,1032.9,1030.7,0,0
24-07-2023,virudhu27gar,5.3,19.9,0,11,15,46,27,1034.1,1030.2,0,0
25-07-2023,virudhu27gar,4.3,18.6,0,9,11,49,22,1031.8,1028.8,0,0
26-07-2023,virudhu27gar,2.9,18.5,0,11,11,53,30,1031.6,1028.6,0,0
27-07-2023,virudhu27gar,5,20.3,0,9,9,52,21,1030.6,1026.6,0,0
28-07-2023,virudhu27gar,6.7,21.6,0,9,20,28,19,1026.1,1022.9,0,0
29-07-2023,virudhu27gar,3,13.4,0,13,17,55,24,1028.1,1025.3,0,0
30-07-2023,virudhu27gar,-0.2,15.2,0,11,15,51,25,27,1024.8,0,0
31-07-2023,virudhu27gar,5.8,17.4,0,24,15,61,26,1029.1,1027.3,0,0
01-08-2023,virudhu27gar,7,20.1,0,20,22,56,29,1031.2,1028.3,0,0
02-08-2023,virudhu27gar,9.9,20.6,0,24,24,50,38,1026.2,1020.8,0,0
03-08-2023,virudhu27gar,11.5,13.1,3.8,22,17,95,91,1015.8,1011.5,1,1
04-08-2023,virudhu27gar,7.2,12.7,27.4,20,19,97,77,1007.4,1007.8,1,1
05-08-2023,virudhu27gar,7.3,14.3,1.8,20,22,93,61,1015.5,1014.8,1,1
06-08-2023,virudhu27gar,7.4,16.6,0,17,11,83,55,1020.7,1019.3,0,0
07-08-2023,virudhu27gar,6.9,18.8,0,11,13,63,28,1024.4,1022.1,0,0
08-08-2023,virudhu27gar,5.5,18.5,0,20,19,68,40,1026.2,1022.8,0,0
09-08-2023,virudhu27gar,8.2,20.2,0,20,13,64,45,1027.7,1024.5,0,0
10-08-2023,virudhu27gar,8.9,21.8,0,17,27,67,27,1028.3,27,0,0
11-08-2023,virudhu27gar,8.9,22.2,0,27,27,27,27,27,27,0,0
12-08-2023,virudhu27gar,5.7,18.1,0,27,27,27,27,27,27,0,0
13-08-2023,virudhu27gar,7.3,18.9,0.4,27,27,27,27,27,27,0,0
14-08-2023,virudhu27gar,6.6,20.4,0.6,22,17,66,39,1023.7,1022.5,0,0
15-08-2023,virudhu27gar,6.9,19.5,0,15,15,50,22,1027.3,1025,0,0
16-08-2023,virudhu27gar,6.4,21.4,0,11,9,56,26,1028.4,1024,0,0
17-08-2023,virudhu27gar,7,21.9,0,15,7,46,22,1025.6,1021.1,0,0
18-08-2023,virudhu27gar,7.2,23.1,0,11,6,55,24,1021.7,1017.1,0,0
19-08-2023,virudhu27gar,10.5,25.4,0,17,19,37,12,1016.9,1011.6,0,0
20-08-2023,virudhu27gar,9.8,15.6,1.4,24,30,77,37,1017.3,1016.9,1,1
21-08-2023,virudhu27gar,3.3,16.5,0,15,17,61,21,1021.6,1017.7,0,0
22-08-2023,virudhu27gar,4.3,17.5,0,6,9,46,24,1018.6,1015.7,0,0
23-08-2023,virudhu27gar,7.7,19.8,0,20,13,38,22,1021.1,1019.9,0,0
24-08-2023,virudhu27gar,7.2,20.1,0,30,15,49,31,1027.1,1023.1,0,0
25-08-2023,virudhu27gar,10.7,22.4,0,28,22,47,32,1026,1021.8,0,0
26-08-2023,virudhu27gar,8.5,23.9,0,22,22,48,35,1023.9,1018.9,0,0
27-08-2023,virudhu27gar,14.1,27,0,20,30,55,27,1014.4,1007.9,0,0
28-08-2023,virudhu27gar,10.5,20.3,1.4,22,15,59,33,1016.5,1015.6,1,1
29-08-2023,virudhu27gar,7.4,23.6,0,4,19,33,21,1020.6,27,0,0
30-08-2023,virudhu27gar,8.7,21.9,0,13,13,39,24,27,27,0,0
31-08-2023,virudhu27gar,6.4,23.5,0,7,7,40,19,27,27,0,0
01-09-2023,virudhu27gar,7.6,26.2,0,9,13,29,11,1021.3,1017,0,0
02-09-2023,virudhu27gar,10.4,27.8,0,26,17,33,10,27,27,0,0
03-09-2023,virudhu27gar,11.3,20.9,0,22,22,55,34,27,27,0,0
04-09-2023,virudhu27gar,7.9,21.3,0,13,28,42,24,27,27,0,0
05-09-2023,virudhu27gar,5.5,19.3,0,13,17,39,19,27,27,0,0
06-09-2023,virudhu27gar,7.8,17.8,0,27,17,27,24,27,1021.1,0,0
07-09-2023,virudhu27gar,5.5,21.5,0,17,19,30,13,1025.1,1021.8,0,0
08-09-2023,virudhu27gar,7.6,24.2,0,19,19,38,15,1027.2,1023.4,0,0
09-09-2023,virudhu27gar,9.9,23.6,0,13,19,37,27,1028.7,1024.6,0,0
10-09-2023,virudhu27gar,11.2,25.9,0,19,24,33,26,1026.4,1021.2,0,0
11-09-2023,virudhu27gar,16.2,23.2,0,30,17,52,93,1018.4,1014.9,0,0
12-09-2023,virudhu27gar,12.6,21.5,13.6,24,30,92,47,1015.7,1014.9,1,1
13-09-2023,virudhu27gar,8.5,21.3,0,6,15,68,37,1020.1,1017.3,0,0
14-09-2023,virudhu27gar,8.1,24.3,0,13,9,46,28,1022.6,1019.4,0,0
15-09-2023,virudhu27gar,11.9,27.8,0,17,22,36,17,1021.6,1015.9,0,0
16-09-2023,virudhu27gar,14,31.9,0,15,11,22,11,1016.6,1013.4,0,0
17-09-2023,virudhu27gar,17.2,32.4,0,11,22,17,11,1015.5,1012.5,0,0
18-09-2023,virudhu27gar,11.3,20.1,0,24,19,31,13,1022.7,1020.5,0,0
19-09-2023,virudhu27gar,7,23.6,0,20,17,30,18,1024,1020.2,0,0
20-09-2023,virudhu27gar,9.9,26.8,0,13,9,37,12,1020.7,1015.7,0,0
21-09-2023,virudhu27gar,11.1,30.8,0,13,13,22,7,1018.4,1014.4,0,0
22-09-2023,virudhu27gar,15,34.1,0,11,7,31,6,1017.7,1014.3,0,0
23-09-2023,virudhu27gar,18.2,34.8,0,19,26,28,10,1014.9,1009,0,0
24-09-2023,virudhu27gar,17.3,25.3,0.4,26,22,50,25,1013,1012.5,0,0
25-09-2023,virudhu27gar,9.1,24.8,0,15,24,38,14,1020.5,1018.3,0,0
26-09-2023,virudhu27gar,10.4,28,0,19,9,37,12,1022.4,1017.6,0,0
27-09-2023,virudhu27gar,12.3,30.9,0,17,13,23,8,1016.1,1012.2,0,0
28-09-2023,virudhu27gar,16,33.5,0,13,9,34,15,1013.9,1011.5,0,0
29-09-2023,virudhu27gar,20.1,34.9,0,22,24,34,14,1013,1008.8,0,0
30-09-2023,virudhu27gar,17.7,24.1,0,33,30,44,26,1008.3,1008.4,0,0
01-10-2023,virudhu27gar,8,15.3,0,28,26,40,56,1016.1,1016.3,0,0
02-10-2023,virudhu27gar,5.7,21.6,0,15,19,53,23,1019.7,1017,0,0
03-10-2023,virudhu27gar,8,23.7,0,7,22,27,14,1021,1018.7,0,0
04-10-2023,virudhu27gar,8.3,25.2,0,15,13,30,16,1024.2,1021.6,0,0
05-10-2023,virudhu27gar,11.5,28.1,0,26,13,40,10,1026.3,1022.9,0,0
06-10-2023,virudhu27gar,15.3,32.6,0,17,9,22,8,1025.4,1021.1,0,0
07-10-2023,virudhu27gar,18.7,34.9,0,13,7,22,9,1023.6,1020.5,0,0
08-10-2023,virudhu27gar,17,35.2,0,30,13,46,15,1024.3,1020.4,0,0
09-10-2023,virudhu27gar,17.8,35.2,0,28,15,40,15,1021.3,1017.2,0,0
10-10-2023,virudhu27gar,19.7,36,0,15,17,27,14,1018.1,1014.3,0,0
11-10-2023,virudhu27gar,21.3,38.5,0,17,28,17,3,1014.6,1012.3,0,0
12-10-2023,virudhu27gar,21,39.9,0,17,26,12,4,1016,1011.6,0,0
13-10-2023,virudhu27gar,20.2,38.3,0,11,22,16,6,1012.5,1009.8,0,0
14-10-2023,virudhu27gar,22.6,32,0,15,28,16,28,1010.4,1010,0,0
15-10-2023,virudhu27gar,11.1,26.6,0,13,20,29,16,1018,1015.4,0,0
16-10-2023,virudhu27gar,13.7,29.9,0,13,15,34,19,1018.8,1015.3,0,0
17-10-2023,virudhu27gar,16.5,34.4,0,15,9,21,11,1016,27,0,0
18-10-2023,virudhu27gar,20.7,36.7,0,26,22,12,6,1011.5,1006,0,0
19-10-2023,virudhu27gar,20.1,30.9,0,13,28,52,35,1005,1007.3,0,0
20-10-2023,virudhu27gar,10.6,23.7,0,20,13,27,14,1021.9,1020.3,0,0
21-10-2023,virudhu27gar,10.8,28.6,0,24,13,26,12,1023.2,1018.6,0,0
22-10-2023,virudhu27gar,14.2,32.2,0,17,17,22,3,1018.5,1014.7,0,0
23-10-2023,virudhu27gar,17.4,32.4,0,15,20,20,9,1014.7,1011.7,0,0
24-10-2023,virudhu27gar,13.1,29.8,0,15,17,20,9,1015.7,1012.9,0,0
25-10-2023,virudhu27gar,16.6,33.2,0,17,9,12,8,1017.5,1015,0,0
26-10-2023,virudhu27gar,18.5,36.3,0,19,11,20,5,1017.9,1014.3,0,0
27-10-2023,virudhu27gar,20.4,38.5,0,9,20,28,8,1016.6,1013.8,0,0
28-10-2023,virudhu27gar,18.2,32.5,0,22,19,20,13,1017.6,1015,0,0
29-10-2023,virudhu27gar,16.4,33,0,15,22,21,3,1016.9,1013.2,0,0
30-10-2023,virudhu27gar,18.7,35.1,0,15,11,37,9,1014.8,1011.3,0,0
31-10-2023,virudhu27gar,19.8,38.3,0,15,15,9,5,1013.5,27,0,0
01-11-2023,virudhu27gar,25,43.4,0,24,19,21,27,1010.4,1006.4,0,0
02-11-2023,virudhu27gar,28.1,37,0,11,30,26,13,1008.8,1007.7,0,0
03-11-2023,virudhu27gar,17,24.3,2.8,31,26,62,35,1011.1,1011,1,1
04-11-2023,virudhu27gar,11.1,28,0,11,13,38,19,1016.7,1014.1,0,0
05-11-2023,virudhu27gar,14.4,29.9,0,15,15,27,18,1018.4,1016.2,0,0
06-11-2023,virudhu27gar,17,33.9,0,17,13,17,8,1018.1,1013.5,0,0
07-11-2023,virudhu27gar,19.6,37.9,0,19,13,15,5,1012.1,1007.5,0,0
08-11-2023,virudhu27gar,20.3,35.3,0,13,20,33,17,1010.6,1009,0,0
09-11-2023,virudhu27gar,21.7,40.3,0,19,17,19,11,1011.6,1009.1,0,0
10-11-2023,virudhu27gar,27.4,45.2,0,17,13,11,7,1010,1007.3,0,0
11-11-2023,virudhu27gar,27.8,35.3,0,9,24,28,39,1010.8,1010.2,0,0
12-11-2023,virudhu27gar,16.8,28.6,0,17,11,54,10,1017.9,1016.3,0,0
13-11-2023,virudhu27gar,13.7,30.9,0,19,20,23,8,1018.5,1015.8,0,0
14-11-2023,virudhu27gar,15.9,32.2,0,13,17,26,11,1018.6,1015.5,0,0
15-11-2023,virudhu27gar,19.1,34.1,0,28,11,44,18,1017.1,1013.3,0,0
16-11-2023,virudhu27gar,23.8,36.6,0,31,11,41,21,1013.5,1008.2,0,0
17-11-2023,virudhu27gar,19.4,34.5,0.4,17,15,45,27,1011,1008.4,0,0
18-11-2023,virudhu27gar,20.1,35.3,0.2,17,19,54,20,1008.9,1006.1,0,0
19-11-2023,virudhu27gar,22.3,38.7,0.2,20,19,41,20,1009.7,1006.6,0,0
20-11-2023,virudhu27gar,22.8,34.1,3.6,20,28,43,61,1010.4,1010.2,1,1
21-11-2023,virudhu27gar,19.8,32.1,5.8,20,20,74,57,1011.1,1007.4,1,1
22-11-2023,virudhu27gar,17.5,33.7,0,17,9,64,61,1007.6,1004.2,0,0
23-11-2023,virudhu27gar,18.1,30.9,17.2,2,19,64,71,1003.8,1001.2,1,1
24-11-2023,virudhu27gar,16.7,32.6,0,9,17,50,16,1004.2,1002,0,0
25-11-2023,virudhu27gar,18.2,34.8,0,6,17,28,12,1007.7,1006.7,0,0
26-11-2023,virudhu27gar,21.6,38.9,0,17,19,21,9,1011,1008,0,0
27-11-2023,virudhu27gar,24.3,41.1,0,20,15,38,8,1008.6,1004.5,0,0
28-11-2023,virudhu27gar,24.4,30,0,24,17,35,57,1008.5,1009,0,0
29-11-2023,virudhu27gar,18,30,0.4,31,28,41,13,1013.7,1010.6,0,0
30-11-2023,virudhu27gar,16.7,30.5,0,30,19,37,17,1013.6,1009.9,0,0
01-12-2023,virudhu27gar,18.9,34.1,0,17,15,37,9,1010.7,1007.1,0,0
02-12-2023,virudhu27gar,21.3,39.1,0,22,17,19,8,1007.8,1004.9,0,0
03-12-2023,virudhu27gar,28.5,38.4,0,35,19,13,16,1001.3,1002,0,0
04-12-2023,virudhu27gar,19.4,33.7,0,15,15,25,9,1006.3,1003.9,0,0
05-12-2023,virudhu27gar,19,33.8,0,7,19,20,8,1007.7,1007.1,0,0
06-12-2023,virudhu27gar,18.5,30.5,0,19,20,29,9,1014.3,1012.9,0,0
07-12-2023,virudhu27gar,15.5,32.6,0,15,13,19,10,1016.3,1012.5,0,0
08-12-2023,virudhu27gar,19.7,37.1,0,19,7,30,11,1013.4,1010.3,0,0
09-12-2023,virudhu27gar,26.6,38.1,0,28,20,35,15,1010.4,1007.3,0,0
10-12-2023,virudhu27gar,21,36.4,0.4,20,20,74,41,1009.7,1006.8,0,0
11-12-2023,virudhu27gar,20,37,0.2,9,13,59,23,1010.7,1008.6,0,0
12-12-2023,virudhu27gar,23.1,29.7,0,17,17,61,92,1008.8,1007.4,0,0
13-12-2023,virudhu27gar,16.2,27.8,5.6,24,17,48,26,1013.2,1012.5,1,1
14-12-2023,virudhu27gar,18,30.7,0,13,15,26,17,1015.8,1013.5,0,0
15-12-2023,virudhu27gar,19.4,30.4,0.6,9,13,58,38,1014.9,1010.8,0,0
16-12-2023,virudhu27gar,19.8,36.8,0,19,26,52,13,1008.8,1004.1,0,0
17-12-2023,virudhu27gar,19.2,31.3,0,19,17,26,15,1012,1010.1,0,0
18-12-2023,virudhu27gar,17.3,34.2,0,15,13,29,19,1013.3,1010.5,0,0
19-12-2023,virudhu27gar,19.8,38.4,0,19,9,35,10,1011.3,1008.4,0,0
20-12-2023,virudhu27gar,24,39.7,0,22,15,25,12,1012.3,1010,0,0
21-12-2023,virudhu27gar,21.6,36.9,0,19,20,44,21,1016,1012.2,0,0
22-12-2023,virudhu27gar,26.3,37.1,0,22,15,41,29,1013.5,1010.2,0,0
23-12-2023,virudhu27gar,20.9,28.1,1,22,22,76,62,1014.2,1014,0,0
24-12-2023,virudhu27gar,21.1,35.6,0,17,15,59,32,1016.3,1014.4,0,0
25-12-2023,virudhu27gar,23.6,36.3,0,20,19,40,24,1015.5,1012.7,0,0
26-12-2023,virudhu27gar,24,38.1,0.2,13,24,26,14,1012.1,1008.1,0,0
27-12-2023,virudhu27gar,23.4,37.5,0,26,17,27,18,1007.1,1003.7,0,0
28-12-2023,virudhu27gar,23.9,25.3,0.2,13,17,70,90,1007.1,1006.8,0,0
29-12-2023,virudhu27gar,20.4,25.2,39,20,9,96,81,1008.7,1006.7,1,1
30-12-2023,virudhu27gar,20.4,24.7,15.2,17,20,92,87,1008.7,1007.2,1,1
31-12-2023,virudhu27gar,21.1,29.5,1,24,20,82,67,1004.2,1001.5,0,0
01-01-2024,virudhu27gar,19.3,22.4,2.4,13,19,75,70,1005.2,1005.5,1,1
02-01-2024,virudhu27gar,15.9,28.1,0,17,17,72,41,1008.4,1006.6,0,0
03-01-2024,virudhu27gar,15,30.4,0,11,15,43,23,1011,1009.3,0,0
04-01-2024,virudhu27gar,18.7,32.5,0,13,22,32,22,1010.8,1009.6,0,0
05-01-2024,virudhu27gar,17.2,32,0,13,20,32,14,1012.8,1010.7,0,0
06-01-2024,virudhu27gar,16.5,31.6,0,11,15,33,13,1010.6,1007.8,0,0
07-01-2024,virudhu27gar,19.2,33.1,0,26,15,57,19,1006.1,1002.1,0,0
08-01-2024,virudhu27gar,23.3,31.9,0,24,30,54,31,1004.7,1003.6,0,0
09-01-2024,virudhu27gar,22,33.6,0,22,17,61,32,1009.5,1006.5,0,0
10-01-2024,virudhu27gar,23.3,35.6,0,17,7,43,27,1007.3,1003.9,0,0
11-01-2024,virudhu27gar,24.2,36.3,0,19,13,53,29,1005.8,1002,0,0
12-01-2024,virudhu27gar,20.3,32.7,1.8,20,15,42,26,1006.3,1005.2,1,1
13-01-2024,virudhu27gar,17.1,30.2,0,17,24,23,14,1010.7,1008.2,0,0
14-01-2024,virudhu27gar,16,31.7,0,17,22,36,13,1008.5,1005,0,0
15-01-2024,virudhu27gar,18,30.9,0,17,20,63,32,1008.6,1006.8,0,0
16-01-2024,virudhu27gar,16.6,30.5,0.6,17,20,53,24,1012,1009.2,0,0
17-01-2024,virudhu27gar,17,30.5,0,7,17,31,12,1009.7,1006.5,0,0
18-01-2024,virudhu27gar,14,29.8,0,11,26,28,16,1009.4,1007.2,0,0
19-01-2024,virudhu27gar,15.9,30.9,0,7,20,32,15,1008.7,1006.7,0,0
20-01-2024,virudhu27gar,16.1,30.8,0,17,13,40,35,1010.7,1008.7,0,0
21-01-2024,virudhu27gar,18.8,31.3,8.2,22,13,56,24,1016.8,1013.6,1,1
22-01-2024,virudhu27gar,18.3,33.5,0,11,7,22,18,1012.9,1010.2,0,0
23-01-2024,virudhu27gar,20.5,34,0,31,20,40,21,1016.4,1016,0,0
24-01-2024,virudhu27gar,21,33.6,0,26,17,47,22,1022.6,1019.6,0,0
25-01-2024,virudhu27gar,20.5,35.1,0,22,13,40,17,1021.3,1017.8,0,0
26-01-2024,virudhu27gar,22.6,39.5,0,15,11,27,13,1018.9,1016.4,0,0
27-01-2024,virudhu27gar,24.3,40.3,0,9,11,24,11,1017.1,1014.9,0,0
28-01-2024,virudhu27gar,25.5,37.8,0,30,19,29,20,1017.3,1015.3,0,0
29-01-2024,virudhu27gar,26.1,36.1,0,20,9,42,26,1018.6,1015.8,0,0
30-01-2024,virudhu27gar,23.1,35.1,0,9,17,54,25,1018.8,1015.4,0,0
31-01-2024,virudhu27gar,20.9,35.6,0,17,13,56,25,1018.7,1015.7,0,0
01-02-2024,virudhu27gar,22.3,36.6,0,20,11,48,24,1019.1,1015.7,0,0
02-02-2024,virudhu27gar,20.6,39.3,0.2,17,13,47,17,1014.6,1011.1,0,0
03-02-2024,virudhu27gar,24,39.3,0,17,20,38,13,1012.5,1010.6,0,0
04-02-2024,virudhu27gar,22.4,34.3,0.2,13,24,40,27,1013.1,1012.1,0,0
05-02-2024,virudhu27gar,20.7,31.5,6.2,15,9,65,32,1014.8,1013.4,1,1
06-02-2024,virudhu27gar,21.9,32.3,0,19,6,47,36,1015.5,1013.4,0,0
07-02-2024,virudhu27gar,22,31.5,0.4,17,6,65,40,1013.4,1011.3,0,0
14-08-2016,madurai,21.3,34.5,1.8,13,7,66,34,1011.8,1008.9,1,1
15-08-2016,madurai,22.5,36.2,0,22,7,56,27,1012,1010.2,0,0
16-08-2016,madurai,24.5,37.9,0,20,15,52,21,1012,1009,0,0
17-08-2016,madurai,24.6,37.9,0,20,9,47,23,1011.2,1009.2,0,0
18-08-2016,madurai,22.6,36.2,0,17,19,54,30,1010.9,1007.7,0,0
19-08-2016,madurai,18.3,34,0,9,20,61,9,1007.5,1005.2,0,0
20-08-2016,madurai,18.7,35.1,0,9,13,38,12,1008.3,1005.6,0,0
21-08-2016,madurai,23.4,37.4,0,17,9,40,14,1006.7,1004.2,0,0
22-08-2016,madurai,24.2,34.9,0,13,22,44,27,1006.4,1006.9,0,0
23-08-2016,madurai,17.2,37.2,0,17,7,46,25,1011.9,1008.8,0,0
24-08-2016,madurai,22.4,37.9,0,17,22,47,21,1011.8,1009.6,0,0
25-08-2016,madurai,21,35.1,0,11,15,19,17,1013.6,1010.8,0,0
26-08-2016,madurai,17.9,26.5,0,30,22,48,17,1014.5,1012.5,0,0
27-08-2016,madurai,11.5,27,0,19,24,22,8,1013.6,1010.7,0,0
28-08-2016,madurai,13.8,30.2,0,9,9,39,26,1011.7,1009.3,0,0
29-08-2016,madurai,18.5,33.2,0,13,15,41,18,1011.8,1009.3,0,0
30-08-2016,madurai,18.2,34.5,0,9,13,29,14,1012,1010,0,0
31-08-2016,madurai,20.2,36,0,13,9,26,12,1013.9,1010.8,0,0
01-09-2016,madurai,21.9,35.2,0,20,9,56,32,1014.1,1011.2,0,0
02-09-2016,madurai,19.1,34.4,0,6,9,56,21,1014.7,1012.3,0,0
03-09-2016,madurai,16.8,30.7,0,13,15,31,15,1016.3,1013.5,0,0
04-09-2016,madurai,17.6,32.3,0,22,9,55,39,1016.4,1012.2,0,0
05-09-2016,madurai,16.6,31.9,0,6,24,22,18,1010.5,1008.9,0,0
06-09-2016,madurai,17.3,31.9,0,22,13,51,21,1013.3,1010,0,0
07-09-2016,madurai,19.9,29.1,0,11,15,34,40,1010.9,1007.6,0,0
08-09-2016,madurai,21.4,33.9,0,13,28,33,22,1005.9,1005.2,0,0
09-09-2016,madurai,19,37.9,0,17,9,40,15,1011.4,1009.1,0,0
10-09-2016,madurai,23.3,30.7,0,26,24,38,21,1014.1,1014,0,0
11-09-2016,madurai,14.1,31.8,0,15,13,35,28,1018.5,1016,0,0
12-09-2016,madurai,16.9,32.9,0,20,11,56,33,1017.6,1013.8,0,0
13-09-2016,madurai,21.3,35.5,0,24,9,51,22,1014,1010,0,0
14-09-2016,madurai,20.8,28.2,0,20,26,39,27,1012.3,1011.8,0,0
15-09-2016,madurai,10,24.2,0,9,13,43,20,1017.8,1015.7,0,0
16-09-2016,madurai,10.5,23.4,0,7,20,33,25,1020.8,1020.4,0,0
17-09-2016,madurai,8.8,23.4,0,11,20,40,24,1024.9,1021.5,0,0
18-09-2016,madurai,10.9,26.4,0,13,11,40,21,1023.7,1020.3,0,0
19-09-2016,madurai,12.8,29.2,0,13,9,24,14,1021.7,1020,0,0
20-09-2016,madurai,15.2,30.9,0,9,11,41,17,1022.5,1019.2,0,0
21-09-2016,madurai,16.1,29.8,0,11,2,35,16,1022.3,1019.3,0,0
22-09-2016,madurai,17,30.9,0,19,11,57,26,1020.7,1016.9,0,0
23-09-2016,madurai,20.6,30.2,0,20,17,48,41,1018.1,1016.3,0,0
24-09-2016,madurai,18.8,26.5,0.8,13,11,49,34,1018.6,1017.3,0,0
25-09-2016,madurai,17.4,27.4,0,11,7,79,45,1016.7,1012.6,0,0
26-09-2016,madurai,13.8,27.5,1.4,4,9,75,31,1012.3,1007.9,1,1
27-09-2016,madurai,15.5,26.7,4.4,4,24,93,37,1007.3,1002.2,1,1
28-09-2016,madurai,10.2,16.7,0,22,22,66,39,1012.7,1013.5,0,0
29-09-2016,madurai,10.3,21,0.2,20,20,60,23,1021.7,1020,0,0
30-09-2016,madurai,8.5,23.8,0,9,17,57,23,1023.5,1019,0,0
